LSOA Code,Arson and Criminal Damage,Burglary,Drug Offences,Miscellaneous Crimes Against Society,Possession of Weapons,Public Order Offences,Robbery,Theft,Vehicle Offences,Violence Against the Person
E01000720,1.0435492651061513,1.0125204137180186,1.0125204137180186,1.0054436581382689,1.004354926510615,1.0228633641807294,1.0065323897659226,1.0206859009254219,1.0255851932498639,1.0968971148611868
E01000721,1.046242774566474,1.0115606936416186,1.0192678227360308,1.0006422607578678,1.0038535645472062,1.0173410404624277,1.0032113037893384,1.012845215157354,1.0282594733461785,1.0905587668593448
E01000722,1.012609649122807,1.0175438596491229,1.0071271929824561,1.0027412280701755,1.0016447368421053,1.0148026315789473,1.0054824561403508,1.1392543859649122,1.0350877192982457,1.0471491228070176
E01000723,1.0067170445004199,1.0025188916876575,1.0008396305625524,0.0,1.0008396305625524,1.0025188916876575,1.0008396305625524,1.0050377833753148,1.0092359361880772,1.0176322418136021
E01000724,1.0127942681678608,1.0092118730808597,1.0122824974411464,1.0030706243602865,1.0025588536335721,1.011770726714432,1.0046059365404298,1.0066530194472876,1.0184237461617196,1.048618219037871
E01000725,1.0147945205479452,1.0175342465753425,1.0098630136986302,1.004931506849315,0.0,1.0065753424657535,1.0038356164383562,1.0126027397260273,1.0175342465753425,1.0526027397260274
E01000726,1.0078740157480315,1.0102362204724409,1.0031496062992127,1.0015748031496063,1.000787401574803,1.0031496062992127,1.0015748031496063,1.0078740157480315,1.0228346456692914,1.0291338582677165
E01000727,1.014092777451556,1.015267175572519,1.009395184967704,1.0017615971814444,1.001174398120963,1.0211391661773341,1.0017615971814444,1.0469759248385202,1.0293599530240751,1.0281855549031123
E01000728,1.0266749379652604,1.0099255583126552,1.0124069478908189,1.0037220843672456,1.0,1.0167493796526055,1.0055831265508686,1.0700992555831266,1.0576923076923077,1.0471464019851116
E01000729,1.0217917675544794,1.0217917675544794,1.0087167070217917,1.0033898305084745,1.0019370460048427,1.0246973365617433,1.0024213075060533,1.0401937046004843,1.0217917675544794,1.0847457627118644
E01000730,1.0316421167484997,1.0098199672667758,1.0196399345335516,1.0027277686852154,1.0010911074740863,1.0152755046372068,1.0065466448445173,1.016912165848336,1.0152755046372068,1.060556464811784
E01000731,1.0159786950732357,1.0026631158455392,1.0026631158455392,1.0006657789613849,0.0,1.0053262316910785,0.0,1.0026631158455392,1.014647137150466,1.033288948069241
E01000732,1.004847645429363,1.007617728531856,1.0013850415512466,1.0006925207756232,1.0006925207756232,1.0062326869806095,0.0,1.004847645429363,1.020775623268698,1.0221606648199446
E01000733,1.0089712918660287,1.0041866028708133,1.0023923444976077,1.0011961722488039,1.0011961722488039,1.0089712918660287,1.0029904306220097,1.0047846889952152,1.0161483253588517,1.0334928229665072
E01000734,1.004252303330971,1.0049610205527995,1.004252303330971,1.001417434443657,1.001417434443657,1.0035435861091424,1.0021261516654856,1.0049610205527995,1.0120481927710843,1.0163004961020552
E01000735,1.0129533678756477,1.0090673575129534,1.008419689119171,1.0038860103626943,1.0006476683937824,1.0161917098445596,1.0025906735751295,1.0045336787564767,1.016839378238342,1.0595854922279793
E01000736,1.0107849011384062,1.0029958058717796,1.0041941282204914,1.0029958058717796,0.0,1.0023966446974235,1.0035949670461355,1.0077890952666266,1.0107849011384062,1.0347513481126422
E01000737,1.0291120815138282,1.012372634643377,1.0080058224163027,1.002183406113537,1.0007278020378456,1.007278020378457,1.0014556040756915,1.012372634643377,1.0240174672489082,1.061863173216885
E01000738,1.0102781136638452,1.0078597339782345,1.0181378476420797,1.0030229746070134,1.0006045949214026,1.0102781136638452,1.001813784764208,1.0139056831922613,1.0235792019347036,1.0350665054413544
E01000739,1.0236826524570752,1.0159857904085257,1.0106571936056838,1.0023682652457075,1.0011841326228537,1.0118413262285375,1.0041444641799881,1.010065127294257,1.029603315571344,1.0627590290112492
E01000740,1.027425296766271,1.0184199754400327,1.030290626279165,1.004502660663119,1.004502660663119,1.0221039705280393,1.0151453131395825,1.0331559557920589,1.0212853049529267,1.0749079001228
E01000741,1.0078947368421052,1.0152631578947369,1.0073684210526315,1.0021052631578948,1.0015789473684211,1.013157894736842,1.0036842105263157,1.0089473684210526,1.0173684210526315,1.0378947368421052
E01000742,1.0050654284508231,1.0080202617138032,1.0075981426762346,1.002110595187843,1.0004221190375686,1.0118193330519207,1.0008442380751372,1.010552975939215,1.02701561840439,1.0358801181933306
E01000743,1.0133538777606574,1.0102722136620441,1.0118130457113508,1.0020544427324087,1.0020544427324087,1.0133538777606574,1.00462249614792,1.041602465331279,1.0138674884437597,1.0626605033384695
E01000744,1.0181363352095059,1.0087554721701064,1.0175109443402126,1.0012507817385867,1.0006253908692933,1.0300187617260788,1.0043777360850532,1.008130081300813,1.0150093808630394,1.0737961225766104
E01000745,1.0038240917782026,1.0129063097514341,1.0076481835564053,1.0023900573613767,1.0004780114722753,1.0062141491395793,1.002868068833652,1.0167304015296368,1.02868068833652,1.0391969407265775
E01000746,1.0069028992176714,1.004141739530603,1.0087436723423837,1.0018407731247123,1.0,1.0082834790612056,1.0013805798435342,1.0124252185918086,1.0142659917165209,1.0276115968706856
E01000747,1.0116788321167882,1.0068126520681264,1.0034063260340633,1.002433090024331,1.0004866180048662,1.0116788321167882,1.0004866180048662,1.0150851581508515,1.0126520681265208,1.032603406326034
E01000748,1.0089628681177978,1.0051216389244557,1.0012804097311139,1.0044814340588988,1.0012804097311139,1.0089628681177978,1.000640204865557,1.0051216389244557,1.0083226632522406,1.030089628681178
E01000749,1.0059488399762047,1.0041641879833432,1.0029744199881023,1.0017846519928615,1.0005948839976204,1.0095181439619274,0.0,1.0095181439619274,1.0220107079119571,1.0279595478881618
E01000750,1.0118055555555556,1.0055555555555555,1.0034722222222223,1.0041666666666667,1.0020833333333334,1.0173611111111112,1.0013888888888889,1.0055555555555555,1.011111111111111,1.0534722222222221
E01000751,1.0073059360730594,1.0027397260273974,1.0031963470319634,1.0009132420091325,1.0004566210045662,1.015525114155251,1.0004566210045662,1.0123287671232877,1.0141552511415526,1.0671232876712329
E01000752,1.0051963048498844,1.0046189376443417,1.0034642032332564,1.002309468822171,1.0005773672055427,1.004041570438799,0.0,1.0138568129330254,1.0132794457274827,1.0121247113163971
E01000753,1.0015756302521008,1.0036764705882353,1.002626050420168,0.0,1.0005252100840336,0.0,0.0,1.0021008403361344,1.012079831932773,1.0110294117647058
E01000754,1.003454231433506,1.0040299366724237,1.0046056419113414,1.001727115716753,0.0,1.0063327576280945,1.0011514104778354,1.0069084628670122,1.0126655152561888,1.026482440990213
E01000755,1.005218525766471,1.0026092628832355,1.0019569471624266,0.0,0.0,1.0013046314416179,1.000652315720809,1.0019569471624266,1.0091324200913243,1.004566210045662
E01000756,1.0073170731707317,1.0036585365853659,1.0048780487804878,1.0030487804878048,1.001219512195122,1.0128048780487804,1.0036585365853659,1.0841463414634147,1.0085365853658537,1.0390243902439025
